100	7	17
100	7	18
100	7	19
100	7	20
100	7	21
100	7	22
100	7	23
100	7	24
100	7	25
100	7	26
100	7	27
100	7	28
100	7	29
100	7	30
100	7	31
100	7	32
100	7	33
100	7	34
100	7	35
100	7	36
100	7	37
100	7	38
100	7	39
100	7	40
100	7	41
100	7	42
100	7	43
100	7	44
100	7	45
100	7	46
100	7	47
100	7	48
100	7	49
100	7	50
100	7	51
100	7	52
100	7	53
100	7	54
100	7	55
100	7	56
100	7	57
100	7	58
100	7	59
100	7	60
100	7	61
100	7	62
100	7	63
100	7	64
100	7	65
100	7	66
100	8	1
100	8	2
100	8	3
100	8	4
100	8	5
100	8	6
100	8	7
100	8	8
100	8	9
100	8	10
100	8	11
100	8	12
100	8	13
100	8	14
100	8	15
100	8	16
100	8	17
100	8	18
100	8	19
100	8	20
100	8	21
100	8	22
100	8	23
100	8	24
100	8	25
100	8	26
100	8	27
100	8	28
100	8	29
100	8	30
100	8	31
100	8	32
100	8	33
100	8	34
100	8	35
100	8	36
100	8	37
100	8	38
100	8	39
100	8	40
100	8	41
100	8	42
100	8	43
100	8	44
100	8	45
100	8	46
100	8	47
100	8	48
100	8	49
100	8	50
100	8	51
100	8	52
100	8	53
100	8	54
100	8	55
100	8	56
100	8	57
100	8	58
100	8	59
100	8	60
100	8	61
100	8	62
100	8	63
100	8	64
100	8	65
100	8	66
100	9	1
100	9	2
100	9	3
100	9	4
100	9	5
100	9	6
100	9	7
100	9	8
100	9	9
100	9	10
100	9	11
100	9	12
100	9	13
100	9	14
100	9	15
100	9	16
100	9	17
100	9	18
100	9	19
100	9	20
100	9	21
100	9	22
100	9	23
100	9	24
100	9	25
100	9	26
100	9	27
100	9	28
100	9	29
100	9	30
100	9	31
100	9	32
100	9	33
100	9	34
100	9	35
100	9	36
100	9	37
100	9	38
100	9	39
100	9	40
100	9	41
100	9	42
100	9	43
100	9	44
100	9	45
100	9	46
100	9	47
100	9	48
100	9	49
100	9	50
100	9	51
100	9	52
100	9	53
100	9	54
100	9	55
100	9	56
100	9	57
100	9	58
100	9	59
100	9	60
100	9	61
100	9	62
100	9	63
100	9	64
100	9	65
100	9	66
100	9	67
100	9	68
100	10	1
100	10	2
100	10	3
100	10	4
100	10	5
100	10	6
100	10	7
100	10	8
100	10	9
100	10	10
100	10	11
100	10	12
100	10	13
100	10	14
100	10	15
100	10	16
100	10	17
100	10	18
100	10	19
100	10	20
100	10	21
100	10	22
100	10	23
100	10	24
100	10	25
100	10	26
100	10	27
100	10	28
100	10	29
100	10	30
100	10	31
100	10	32
100	10	33
100	10	34
100	10	35
100	10	36
100	10	37
100	10	38
100	10	39
100	10	40
100	10	41
100	10	42
100	10	43
100	10	44
100	10	45
100	10	46
100	10	47
100	10	48
100	10	49
100	10	50
100	10	51
100	10	52
100	10	53
100	10	54
100	10	55
100	10	56
100	10	57
100	10	58
100	10	59
100	10	60
100	10	61
100	10	62
100	10	63
100	10	64
100	10	65
100	11	1
100	11	2
100	11	3
100	11	4
100	11	5
100	11	6
100	11	7
100	11	8
100	11	9
100	11	10
100	11	11
100	11	12
100	11	13
100	11	14
100	11	15
100	11	16
100	11	17
100	11	18
100	11	19
100	11	20
100	11	21
100	11	22
100	11	23
100	11	24
100	11	25
100	11	26
100	11	27
100	11	28
100	11	29
100	11	30
100	11	31
100	11	32
100	11	33
100	11	34
100	11	35
100	11	36
100	11	37
100	11	38
100	11	39
100	11	40
100	11	41
100	11	42
100	11	43
100	11	44
100	11	45
100	11	46
100	11	47
100	11	48
100	11	49
100	11	50
100	11	51
100	11	52
100	11	53
100	11	54
100	11	55
100	11	56
100	11	57
100	11	58
100	11	59
100	11	60
100	11	61
100	11	62
100	11	63
100	11	64
100	11	65
100	11	66
100	11	67
100	11	68
100	11	69
100	12	1
100	12	2
100	12	3
100	12	4
100	12	5
100	12	6
100	12	7
100	12	8
100	12	9
100	12	10
100	12	11
100	12	12
100	12	13
100	12	14
100	12	15
100	12	16
100	12	17
100	12	18
100	12	19
100	12	20
100	12	21
100	12	22
100	12	23
100	12	24
100	12	25
100	12	26
100	12	27
100	12	28
100	12	29
100	12	30
100	12	31
100	12	32
100	12	33
100	12	34
100	12	35
100	12	36
100	12	37
100	12	38
100	12	39
100	12	40
100	12	41
100	12	42
100	12	43
100	12	44
100	12	45
100	12	46
100	12	47
100	12	48
100	12	49
100	12	50
100	12	51
100	12	52
100	12	53
100	12	54
100	12	55
100	12	56
100	12	57
100	12	58
100	12	59
100	12	60
100	12	61
100	12	62
100	12	63
100	12	64
100	12	65
100	12	66
100	13	1
100	13	2
100	13	3
100	13	4
100	13	5
100	13	6
100	13	7
100	13	8
100	13	9
100	13	10
100	13	11
100	13	12
100	13	13
100	13	14
100	13	15
100	13	16
100	13	17
100	13	18
100	13	19
100	13	20
100	13	21
100	13	22
100	13	23
100	13	24
100	13	25
100	13	26
100	13	27
100	13	28
100	13	29
100	13	30
100	13	31
100	13	32
100	13	33
100	13	34
100	13	35
100	13	36
100	13	37
100	13	38
100	13	39
100	13	40
100	13	41
100	13	42
100	13	43
100	13	44
100	13	45
100	13	46
100	13	47
100	13	48
100	13	49
100	13	50
100	13	51
100	13	52
100	13	53
100	13	54
100	13	55
100	13	56
100	13	57
100	13	58
100	13	59
100	13	60
100	13	61
100	13	62
100	13	63
100	13	64
100	13	65
100	13	66
100	13	67
100	13	68
100	13	69
100	13	70
100	14	1
100	14	2
100	14	3
100	14	4
100	14	5
100	14	6
100	14	7
100	14	8
100	14	9
100	14	10
100	14	11
100	14	12
100	14	13
100	14	14
100	14	15
100	14	16
100	14	17
100	14	18
100	14	19
100	14	20
100	14	21
100	14	22
100	14	23
100	14	24
100	14	25
100	14	26
100	14	27
100	14	28
100	14	29
100	14	30
100	14	31
100	14	32
100	14	33
100	14	34
100	14	35
100	14	36
100	14	37
100	14	38
100	14	39
100	14	40
100	14	41
100	14	42
100	14	43
100	14	44
100	14	45
100	14	46
100	14	47
100	14	48
100	14	49
100	14	50
100	14	51
100	14	52
100	14	53
100	14	54
100	14	55
100	14	56
100	14	57
100	14	58
100	14	59
100	14	60
100	14	61
100	14	62
100	14	63
100	14	64
100	14	65
100	14	66
100	14	67
100	14	68
100	15	1
100	15	2
100	15	3
100	15	4
100	15	5
100	15	6
100	15	7
100	15	8
100	15	9
100	15	10
100	15	11
100	15	12
100	15	13
100	15	14
100	15	15
100	15	16
100	15	17
100	15	18
100	15	19
100	15	20
100	15	21
100	15	22
100	15	23
100	15	24
100	15	25
100	15	26
100	15	27
100	15	28
100	15	29
100	15	30
100	15	31
100	15	32
100	15	33
100	15	34
100	15	35
100	15	36
100	15	37
100	15	38
100	15	39
100	15	40
100	15	41
100	15	42
100	15	43
100	15	44
100	15	45
100	15	46
100	15	47
100	15	48
100	15	49
100	15	50
100	15	51
100	15	52
100	15	53
100	15	54
100	15	55
100	15	56
100	15	57
100	15	58
100	15	59
100	15	60
100	15	61
100	15	62
100	15	63
100	15	64
100	15	65
100	15	66
100	15	67
100	16	1
100	16	2
100	16	3
100	16	4
100	16	5
100	16	6
100	16	7
100	16	8
100	16	9
100	16	10
100	16	11
100	16	12
100	16	13
100	16	14
100	16	15
100	16	16
100	16	17
100	16	18
100	16	19
100	16	20
100	16	21
100	16	22
100	16	23
100	16	24
100	16	25
100	16	26
100	16	27
100	16	28
100	16	29
100	16	30
100	16	31
100	16	32
100	16	33
100	16	34
100	16	35
100	16	36
100	16	37
100	16	38
100	16	39
100	16	40
100	16	41
100	16	42
100	16	43
100	16	44
100	16	45
100	16	46
100	16	47
100	16	48
100	16	49
100	16	50
100	16	51
100	16	52
100	16	53
100	16	54
100	16	55
100	16	56
100	16	57
100	16	58
100	16	59
100	16	60
100	16	61
100	16	62
100	16	63
100	16	64
100	16	65
100	16	66
100	16	67
100	16	68
100	16	69
100	17	1
100	17	2
100	17	3
100	17	4
100	17	5
100	17	6
100	17	7
100	17	8
100	17	9
100	17	10
100	17	11
100	17	12
100	17	13
100	17	14
100	17	15
100	17	16
100	17	17
100	17	18
100	17	19
100	17	20
100	17	21
100	17	22
100	17	23
100	17	24
100	17	25
100	17	26
100	17	27
100	17	28
100	17	29
100	17	30
100	17	31
100	17	32
100	17	33
100	17	34
100	17	35
100	17	36
100	17	37
100	17	38
100	17	39
100	17	40
100	17	41
100	17	42
100	17	43
100	17	44
100	17	45
100	17	46
100	17	47
100	17	48
100	17	49
100	17	50
100	17	51
100	17	52
100	17	53
100	17	54
100	17	55
100	17	56
100	17	57
100	17	58
100	17	59
100	17	60
100	17	61
100	17	62
100	17	63
100	17	64
100	17	65
100	17	66
100	17	67
100	17	68
100	17	69
100	17	70
100	17	71
100	17	72
100	17	73
100	18	1
100	18	2
100	18	3
100	18	4
100	18	5
100	18	6
100	18	7
100	18	8
100	18	9
100	18	10
100	18	11
100	18	12
100	18	13
100	18	14
100	18	15
100	18	16
100	18	17
100	18	18
100	18	19
100	18	20
100	18	21
100	18	22
100	18	23
100	18	24
100	18	25
100	18	26
100	18	27
100	18	28
100	18	29
100	18	30
100	18	31
100	18	32
100	18	33
100	18	34
100	18	35
100	18	36
100	18	37
100	18	38
100	18	39
100	18	40
100	18	41
100	18	42
100	18	43
100	18	44
100	18	45
100	18	46
100	18	47
100	18	48
100	18	49
100	18	50
100	18	51
100	18	52
100	18	53
100	18	54
100	18	55
100	18	56
100	18	57
100	18	58
100	18	59
100	18	60
100	18	61
100	18	62
100	18	63
100	18	64
100	18	65
100	18	66
100	18	67
100	18	68
100	18	69
100	18	70
100	18	71
100	18	72
100	18	73
100	19	1
100	19	2
100	19	3
100	19	4
100	19	5
100	19	6
100	19	7
100	19	8
100	19	9
100	19	10
100	19	11
100	19	12
100	19	13
100	19	14
100	19	15
100	19	16
100	19	17
100	19	18
100	19	19
100	19	20
100	19	21
100	19	22
100	19	23
100	20	1
100	20	2
100	20	3
100	20	4
100	20	5
100	20	6
100	20	7
100	20	8
100	20	9
100	20	10
100	20	11
100	20	12
100	20	13
100	20	14
100	20	15
100	20	16
100	20	17
100	20	18
100	20	19
100	20	20
100	20	21
100	20	22
100	20	23
100	20	24
100	20	25
100	20	26
100	20	27
100	20	28
100	20	29
100	20	30
100	20	31
100	20	32
100	20	33
100	20	34
100	20	35
100	20	36
100	20	37
100	20	38
100	20	39
100	20	40
100	20	41
100	20	42
100	20	43
100	20	44
100	20	45
100	20	46
100	20	47
100	20	48
100	20	49
100	20	50
100	20	51
100	20	52
100	20	53
100	20	54
100	20	55
100	20	56
100	20	57
100	20	58
100	21	1
100	21	2
100	21	3
100	21	4
100	21	5
100	21	6
100	21	7
100	21	8
100	21	9
100	21	10
100	21	11
100	21	12
100	21	13
100	21	14
100	21	15
100	21	16
100	21	17
100	21	18
100	21	19
100	21	20
100	21	21
100	21	22
100	21	23
100	21	24
100	21	25
100	21	26
100	21	27
100	21	28
100	21	29
100	21	30
100	21	31
100	21	32
100	21	33
100	21	34
100	21	35
100	21	36
100	21	37
100	21	38
100	21	39
100	21	40
100	21	41
100	21	42
100	21	43
100	21	44
100	21	45
100	21	46
100	21	47
100	21	48
100	21	49
100	21	50
100	21	51
100	21	52
100	21	53
100	21	54
100	21	55
100	21	56
100	21	57
100	21	58
100	21	59
100	21	60
100	21	61
100	21	62
100	21	63
100	21	64
100	21	65
100	21	66
100	21	67
100	21	68
100	22	1
100	22	2
100	22	3
100	22	4
100	22	5
100	22	6
100	22	7
100	22	8
100	22	9
100	22	10
100	22	11
100	22	12
100	22	13
100	22	14
100	22	15
100	22	16
100	22	17
100	22	18
100	22	19
100	22	20
100	22	21
100	22	22
100	22	23
100	22	24
100	22	25
100	22	26
100	22	27
100	22	28
100	22	29
100	22	30
100	22	31
100	22	32
100	22	33
100	22	34
100	22	35
100	22	36
100	22	37
100	22	38
100	22	39
100	22	40
100	22	41
100	22	42
100	22	43
100	22	44
100	22	45
100	22	46
100	22	47
100	22	48
100	22	49
100	22	50
100	22	51
100	22	52
100	22	53
100	22	54
100	22	55
100	22	56
100	22	57
100	22	58
100	22	59
100	22	60
100	22	61
100	22	62
100	22	63
100	22	64
100	22	65
100	23	1
100	23	2
100	23	3
100	23	4
100	23	5
100	23	6
100	23	7
100	23	8
100	23	9
100	23	10
100	23	11
100	23	12
100	23	13
100	23	14
100	23	15
100	23	16
100	23	17
100	23	18
100	23	19
100	23	20
100	23	21
100	23	22
100	23	23
100	23	24
100	23	25
100	23	26
100	23	27
100	23	28
100	23	29
100	23	30
100	23	31
100	23	32
100	23	33
100	23	34
100	23	35
100	23	36
100	23	37
100	23	38
100	23	39
100	23	40
100	23	41
100	23	42
100	23	43
100	23	44
100	23	45
100	23	46
100	23	47
100	23	48
100	23	49
100	23	50
100	23	51
100	23	52
100	23	53
100	23	54
100	23	55
100	23	56
100	23	57
100	23	58
100	23	59
100	23	60
100	23	61
100	23	62
100	23	63
100	23	64
100	23	65
100	23	66
100	24	1
100	24	2
100	24	3
100	24	4
100	24	5
100	24	6
100	24	7
100	24	8
100	24	9
100	24	10
100	24	11
100	24	12
100	24	13
100	24	14
100	24	15
100	24	16
100	24	17
100	24	18
100	24	19
100	24	20
100	24	21
100	24	22
100	24	23
100	24	24
100	24	25
100	24	26
100	24	27
100	24	28
100	24	29
100	24	30
100	24	31
100	24	32
100	24	33
100	24	34
100	24	35
100	24	36
100	24	37
100	24	38
100	24	39
100	24	40
100	24	41
100	24	42
100	24	43
100	24	44
100	24	45
100	24	46
100	24	47
100	24	48
100	24	49
100	24	50
100	24	51
100	24	52
100	24	53
100	24	54
100	24	55
100	24	56
100	24	57
100	24	58
100	24	59
100	24	60
100	24	61
100	24	62
100	24	63
100	24	64
100	24	65
100	24	66
100	24	67
100	24	68
100	24	69
100	24	70
100	24	71
100	24	72
100	24	73
100	24	74
100	25	1
100	25	2
100	25	3
100	25	4
100	25	5
100	25	6
100	25	7
100	25	8
100	25	9
100	25	10
100	25	11
100	25	12
100	25	13
100	25	14
100	25	15
100	25	16
100	25	17
100	25	18
100	25	19
100	25	20
100	25	21
100	25	22
100	25	23
100	25	24
100	25	25
100	25	26
100	25	27
100	25	28
100	25	29
100	25	30
100	25	31
100	25	32
100	25	33
100	25	34
100	25	35
100	25	36
100	25	37
100	25	38
100	25	39
100	25	40
100	25	41
100	25	42
100	25	43
100	25	44
100	25	45
100	25	46
100	25	47
100	25	48
100	25	49
100	25	50
100	25	51
100	25	52
100	25	53
100	25	54
100	25	55
100	25	56
100	25	57
100	25	58
100	25	59
100	25	60
100	25	61
100	25	62
100	25	63
100	26	1
100	26	2
100	26	3
100	26	4
100	26	5
100	26	6
100	26	7
100	26	8
100	26	9
100	26	10
100	26	11
100	26	12
100	26	13
100	26	14
100	26	15
100	26	16
100	26	17
100	26	18
100	26	19
100	26	20
100	26	21
100	26	22
100	26	23
100	26	24
100	26	25
100	26	26
100	26	27
100	26	28
100	26	29
100	26	30
100	26	31
100	26	32
100	26	33
100	26	34
100	26	35
100	26	36
100	26	37
100	26	38
100	26	39
100	26	40
100	26	41
100	26	42
100	26	43
100	26	44
100	26	45
100	26	46
100	26	47
100	26	48
100	26	49
100	26	50
100	26	51
100	26	52
100	26	53
100	26	54
100	26	55
100	26	56
100	26	57
100	26	58
100	26	59
100	26	60
100	26	61
100	26	62
100	26	63
100	26	64
100	26	65
100	26	66
100	27	1
100	27	2
100	27	3
100	27	4
100	27	5
100	27	6
100	27	7
100	27	8
100	27	9
100	27	10
100	27	11
100	27	12
100	27	13
100	27	14
100	27	15
100	27	16
100	27	17
100	27	18
100	27	19
100	27	20
100	27	21
100	27	22
100	27	23
100	27	24
100	27	25
100	27	26
100	27	27
100	27	28
100	27	29
100	27	30
100	27	31
100	27	32
100	27	33
100	27	34
100	27	35
100	27	36
100	27	37
100	27	38
100	27	39
100	27	40
100	27	41
100	27	42
100	27	43
100	27	44
100	27	45
100	27	46
100	27	47
100	27	48
100	27	49
100	27	50
100	27	51
100	27	52
100	27	53
100	27	54
100	27	55
100	27	56
100	27	57
100	27	58
100	27	59
100	27	60
100	27	61
100	27	62
100	27	63
100	27	64
100	27	65
100	27	66
100	27	67
100	27	68
100	27	69
100	27	70
100	28	1
100	28	2
100	28	3
100	28	4
100	28	5
100	28	6
100	28	7
100	28	8
100	28	9
100	28	10
100	28	11
100	28	12
100	28	13
100	28	14
100	28	15
100	28	16
100	28	17
100	28	18
100	28	19
100	28	20
100	28	21
100	28	22
100	28	23
100	28	24
100	28	25
100	28	26
100	28	27
100	28	28
100	28	29
100	28	30
100	28	31
100	28	32
100	28	33
100	28	34
100	28	35
100	28	36
100	28	37
100	28	38
100	28	39
100	28	40
100	28	41
100	28	42
100	28	43
100	28	44
100	28	45
100	28	46
100	28	47
100	28	48
100	28	49
100	28	50
100	28	51
100	28	52
100	28	53
100	28	54
100	28	55
100	28	56
100	28	57
100	28	58
100	28	59
100	28	60
100	28	61
100	28	62
100	28	63
100	28	64
100	28	65
100	28	66
100	28	67
100	28	68
100	29	1
100	29	2
100	29	3
100	29	4
100	29	5
100	29	6
100	29	7
100	29	8
100	29	9
100	29	10
100	29	11
100	29	12
100	29	13
100	29	14
100	29	15
100	29	16
100	29	17
100	29	18
100	29	19
100	29	20
100	29	21
100	29	22
100	29	23
100	29	24
100	29	25
100	29	26
100	29	27
100	29	28
100	29	29
100	29	30
100	29	31
100	29	32
100	29	33
100	29	34
100	29	35
100	29	36
100	29	37
100	29	38
100	29	39
100	29	40
100	29	41
100	29	42
100	29	43
100	29	44
100	29	45
100	29	46
100	29	47
100	29	48
100	29	49
100	29	50
100	29	51
100	29	52
100	29	53
100	29	54
100	29	55
100	29	56
100	29	57
100	29	58
100	29	59
100	29	60
100	29	61
100	29	62
100	29	63
100	29	64
100	29	65
100	29	66
100	29	67
100	29	68
100	29	69
100	29	70
100	29	71
100	29	72
100	30	1
100	30	2
100	30	3
100	30	4
100	30	5
100	30	6
100	30	7
100	30	8
100	30	9
100	30	10
100	30	11
100	30	12
100	30	13
100	30	14
100	30	15
100	30	16
100	30	17
100	30	18
100	30	19
100	30	20
100	30	21
100	30	22
100	30	23
100	30	24
100	30	25
100	30	26
100	30	27
100	30	28
100	30	29
100	30	30
100	30	31
100	30	32
100	30	33
100	30	34
100	30	35
100	30	36
100	30	37
100	30	38
100	30	39
100	30	40
100	30	41
100	30	42
100	30	43
100	30	44
100	30	45
100	30	46
100	30	47
100	30	48
100	30	49
100	30	50
100	30	51
100	30	52
100	30	53
100	30	54
100	30	55
100	30	56
100	30	57
100	30	58
100	30	59
100	30	60
100	30	61
100	30	62
100	30	63
100	30	64
100	30	65
100	31	1
100	31	2
100	31	3
100	31	4
100	31	5
100	31	6
100	31	7
100	31	8
100	31	9
100	31	10
100	31	11
100	31	12
100	31	13
100	31	14
100	31	15
100	31	16
100	31	17
100	31	18
100	31	19
100	31	20
100	31	21
100	31	22
100	31	23
100	31	24
100	31	25
100	31	26
100	31	27
100	31	28
100	31	29
100	31	30
100	31	31
100	31	32
100	31	33
100	31	34
100	31	35
100	31	36
100	31	37
100	31	38
100	31	39
100	31	40
100	31	41
100	31	42
100	31	43
100	31	44
100	31	45
100	31	46
100	31	47
100	31	48
100	31	49
100	31	50
100	31	51
100	31	52
100	31	53
100	31	54
100	31	55
100	31	56
100	31	57
100	31	58
100	31	59
100	31	60
100	32	1
100	32	2
100	32	3
100	32	4
100	32	5
100	32	6
100	32	7
100	32	8
100	32	9
100	32	10
100	32	11
100	32	12
100	32	13
100	32	14
100	32	15
100	32	16
100	32	17
100	32	18
100	32	19
100	32	20
100	32	21
100	32	22
100	32	23
100	32	24
100	32	25
100	32	26
100	32	27
100	32	28
100	32	29
100	32	30
100	32	31
100	32	32
100	32	33
100	32	34
100	32	35
100	32	36
100	32	37
100	32	38
100	32	39
100	32	40
100	32	41
100	32	42
100	32	43
100	32	44
100	32	45
100	32	46
100	32	47
100	32	48
100	32	49
100	32	50
100	32	51
100	32	52
100	32	53
100	32	54
100	32	55
100	32	56
100	32	57
100	32	58
100	32	59
100	32	60
100	32	61
100	32	62
100	32	63
100	32	64
100	32	65
100	32	66
100	33	1
100	33	2
100	33	3
100	33	4
100	33	5
100	33	6
100	33	7
100	33	8
100	33	9
100	33	10
100	33	11
100	33	12
100	33	13
100	33	14
100	33	15
100	33	16
100	33	17
100	33	18
100	33	19
100	33	20
100	33	21
100	33	22
100	33	23
100	33	24
100	33	25
100	33	26
100	33	27
100	33	28
100	33	29
100	33	30
100	33	31
100	33	32
100	33	33
100	33	34
100	33	35
100	33	36
100	33	37
100	33	38
100	33	39
100	33	40
100	33	41
100	33	42
100	33	43
100	33	44
100	33	45
100	33	46
100	33	47
100	33	48
100	33	49
100	33	50
100	33	51
100	33	52
100	33	53
100	33	54
100	33	55
100	33	56
100	33	57
100	33	58
100	33	59
100	33	60
100	33	61
100	33	62
100	33	63
100	33	64
100	33	65
100	33	66
101	1	1
101	1	2
101	1	3
101	1	4
101	1	5
101	1	6
101	1	7
101	1	8
101	1	9
101	1	10
101	1	11
101	1	12
101	1	13
101	1	14
101	1	15
101	1	16
101	1	17
101	1	18
101	1	19
101	1	20
101	1	21
101	1	22
101	1	23
101	1	24
101	1	25
101	1	26
101	1	27
101	1	28
101	1	29
101	1	30
101	1	31
101	1	32
101	1	33
101	1	34
101	1	35
101	1	36
101	1	37
101	1	38
101	1	39
101	1	40
101	1	41
101	1	42
101	1	43
101	1	44
101	1	45
101	1	46
101	1	47
101	1	48
101	1	49
101	1	50
101	1	51
101	1	52
101	1	53
101	1	54
101	1	55
101	1	56
101	1	57
101	1	58
101	1	59
101	1	60
101	1	61
101	1	62
101	1	63
101	1	64
101	1	65
101	1	66
101	1	67
101	1	68
101	2	1
101	2	2
101	2	3
101	2	4
101	2	5
101	2	6
101	2	7
101	2	8
101	2	9
101	2	10
101	2	11
101	2	12
101	2	13
101	2	14
101	2	15
101	2	16
101	2	17
101	2	18
101	2	19
101	2	20
101	2	21
101	2	22
101	2	23
101	2	24
101	2	25
101	2	26
101	2	27
101	2	28
101	2	29
101	2	30
101	2	31
101	2	32
101	2	33
101	2	34
101	2	35
101	2	36
101	2	37
101	2	38
101	2	39
101	2	40
101	2	41
101	2	42
101	2	43
101	2	44
101	2	45
101	2	46
101	2	47
101	2	48
101	2	49
101	2	50
101	2	51
101	2	52
101	2	53
101	2	54
101	2	55
101	2	56
101	2	57
101	2	58
101	2	59
101	2	60
101	2	61
101	2	62
101	2	63
101	2	64
101	3	1
101	3	2
101	3	3
101	3	4
101	3	5
101	3	6
101	3	7
101	3	8
101	3	9
101	3	10
101	3	11
101	3	12
101	3	13
101	3	14
101	3	15
101	3	16
101	3	17
101	3	18
101	3	19
101	3	20
101	3	21
101	3	22
101	3	23
101	3	24
101	3	25
101	3	26
101	3	27
101	3	28
101	3	29
101	3	30
101	3	31
101	3	32
101	3	33
101	3	34
101	3	35
101	3	36
101	3	37
101	3	38
101	3	39
101	3	40
101	3	41
101	3	42
101	3	43
101	3	44
101	3	45
101	3	46
101	3	47
101	3	48
101	3	49
101	3	50
101	3	51
101	3	52
101	3	53
101	3	54
101	3	55
101	3	56
101	3	57
101	3	58
101	3	59
101	3	60
101	3	61
101	3	62
101	4	1
101	4	2
101	4	3
101	4	4
101	4	5
101	4	6
101	4	7
101	4	8
101	4	9
101	4	10
101	4	11
101	4	12
