orderItemID,returnShipment
141,0.374316143805
142,1.0
143,0.201848646244
144,0.0
145,0.0
146,0.0114766246052
147,0.0
148,0.0
149,0.21447957993
150,0.0
151,0.169947457713
152,0.0
153,0.0
154,0.872187181972
155,1.0
156,1.0
157,1.0
158,0.0
159,1.0
160,0.0
161,0.738942969391
162,0.0922036408624
163,0.0
164,1.0
165,0.158039898472
166,0.0
167,0.0
168,0.773693322431
169,0.0
170,0.0
171,0.0
172,0.657099232733
173,0.0
174,0.871807644001
175,0.0
176,0.0224652836845
177,0.497487649133
178,0.369152506311
179,0.0
180,0.477593992158
181,0.190780718041
182,0.0
183,0.0
184,0.337487884515
185,0.0
186,1.0
187,0.0
188,1.0
189,0.478765024399
190,0.0
191,0.621043328659
192,0.0
193,0.207746031455
194,0.0
195,0.632021031209
196,0.0
197,0.0138054785603
198,0.780477761032
199,0.505838391888
200,0.0
201,1.0
202,1.0
203,1.0
204,0.0
205,0.0
206,0.0794339183253
207,0.0
208,0.534945984777
209,1.0
210,0.190901455904
211,0.239392452979
212,0.0
213,0.0
214,0.0
215,1.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,1.0
223,0.0
224,0.189879355648
225,0.158473225348
226,0.102451156422
227,0.0
228,0.0
229,0.917240742148
230,0.0
231,1.0
232,1.0
233,0.0634393106098
234,0.399140888961
235,0.0
236,0.0
237,0.174855066182
238,0.0
239,1.0
240,0.957963747224
241,0.0
242,0.284758715075
243,1.0
244,1.0
245,0.0532365173558
246,0.58261320365
247,1.0
248,0.0
249,0.519247453147
250,1.0
251,1.0
252,0.212756084264
253,0.0
254,0.916072395119
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.564569836633
263,1.0
264,0.107466974705
265,0.697083712168
266,0.0
267,1.0
268,0.0
269,0.0
270,0.0
271,0.223495671638
272,0.0683522859778
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.017571166798
279,0.270022530847
280,0.0
281,0.244888171369
282,0.570967173199
283,0.449505452186
284,0.0
285,0.712095586894
286,1.0
287,0.533153282244
288,0.841780993995
289,0.0
290,0.0
291,0.0
292,0.0
293,0.263019859218
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,1.0
300,0.0
301,0.0
302,0.0354227122448
303,0.519616359977
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,1.0
310,0.156428881205
311,0.0
312,0.0
313,0.0
314,0.35505721479
315,0.740460888692
316,0.0
317,0.280718685585
318,0.155561470828
319,0.0
320,0.0
321,0.941337335004
322,0.514868842
323,0.158247157928
324,0.456733834488
325,1.0
326,0.802177926223
327,0.240698995664
328,0.0
329,0.0
330,0.0
331,0.0
332,0.886863190396
333,1.0
334,0.264235804178
335,0.0
336,0.0
337,1.0
338,0.362411518219
339,0.0
340,0.0
341,0.251830432464
342,0.0
343,0.295281340546
344,0.0
345,1.0
346,0.0
347,0.0
348,0.0
349,0.261977291139
350,1.0
351,0.0
352,0.569194011796
353,0.0
354,0.0452085421578
355,0.0
356,1.0
357,0.483766490841
358,0.0
359,0.455771245656
360,0.0
361,1.0
362,0.765709047333
363,0.0
364,0.0
365,0.0798899836547
366,1.0
367,0.0
368,0.416901504531
369,1.0
370,0.455581452993
371,0.0
372,0.0
373,1.0
374,0.0
375,0.0
376,0.0
377,0.845278552776
378,0.0
379,0.0
380,0.0
381,0.0
382,0.360467308259
383,1.0
384,0.433525444162
385,0.612102081822
386,0.0
387,0.0
388,0.0
389,1.0
390,0.0
391,0.435364594552
392,0.0
393,0.0
394,0.344668912876
395,0.0
396,0.0
397,0.0
398,0.341028360448
399,0.0
400,0.0
401,0.160220772464
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.458079451638
410,1.0
411,0.137523063731
412,0.441923965328
413,0.0
414,0.800127655811
415,0.0
416,0.0
417,0.0
418,0.515931221561
419,1.0
420,0.0
421,1.0
422,0.506538744837
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.258589887339
429,0.537540645934
430,0.0
431,0.0
432,1.0
433,0.0
434,1.0
435,0.0
436,0.0
437,0.423746944065
438,0.0
439,0.0
440,0.0
441,0.299754111847
442,0.501573411389
443,0.344593347033
444,0.726879701996
445,0.900853977104
446,0.0789389513153
447,0.881673138951
448,0.0
449,0.0107960741885
450,0.0
451,0.0
452,0.0
453,0.11030029825
454,0.0
455,0.0
456,0.183055915648
457,0.0
458,0.0
459,1.0
460,0.408099911536
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.244616818161
469,0.0
470,0.0
471,1.0
472,0.967961063352
473,1.0
474,0.0
475,0.660859104966
476,0.650157810332
477,1.0
478,0.0
479,1.0
480,0.251869762169
481,0.0501182426678
482,0.0
483,0.663921491225
484,0.286957095355
485,0.116626619459
486,0.0
487,0.458750910851
488,0.0
489,0.31534125559
490,0.450705135352
491,0.0
492,0.605469717095
493,0.931503794309
494,0.0
495,1.0
496,0.804447802103
497,0.0
498,0.0
499,0.675338256357
500,1.0
501,0.0
502,0.043571924995
503,0.52002454276
504,1.0
505,1.0
506,0.0
507,0.253820840773
508,0.950235473281
509,0.0
510,0.0
511,0.0
512,0.0
513,0.916157771117
514,0.0
515,0.729262389876
516,1.0
517,0.0
518,0.0
519,0.0
520,0.0
521,1.0
522,1.0
523,0.434648968855
524,0.0
525,0.604316740784
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.552257945299
534,1.0
535,0.0
536,0.0
537,0.0
538,0.59624659024
539,1.0
540,0.572824422839
541,0.0
542,0.0
543,0.0
544,1.0
545,0.0
546,0.680808820321
547,0.489315614745
548,0.0
549,0.610150708942
550,0.404161230718
551,1.0
552,0.0
553,0.0
554,0.0
555,0.254960719069
556,1.0
557,0.0
558,0.332692325608
559,0.0
560,1.0
561,1.0
562,0.0
563,0.0
564,1.0
565,0.0
566,0.18772044116
567,1.0
568,1.0
569,0.0
570,0.0
571,0.0
572,0.94604524633
573,0.0
574,0.762630371214
575,0.148973035273
576,0.14502454488
577,0.0
578,1.0
579,1.0
580,0.0
581,0.863623785655
582,0.816188496145
583,1.0
584,0.994171088996
585,0.765411009811
586,0.0204304876355
587,0.0
588,1.0
589,0.0
590,0.0
591,0.0
592,1.0
593,0.0
594,1.0
595,0.0
596,0.823185931154
597,0.0
598,0.0
599,0.553480598105
600,0.0
601,0.0
602,0.0
603,1.0
604,1.0
605,0.0
606,0.391582670034
607,1.0
608,0.0
609,0.0
610,0.0
611,0.427395477868
612,0.172804127869
613,0.0
614,0.0
615,1.0
616,0.0
617,1.0
618,0.114644289412
619,0.692693774959
620,0.0
621,0.323766860599
622,1.0
623,1.0
624,0.0
625,0.0
626,0.0
627,0.198152039495
628,0.881378781493
629,0.184222850469
630,0.0
631,1.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0339334200022
638,0.0
639,0.0424372031575
640,0.0
641,0.0
642,0.1530335868
643,0.0
644,0.0
645,0.914617210938
646,0.0
647,0.656443720857
648,0.0
649,1.0
650,0.0
651,0.0
652,0.316801219502
653,0.0
654,0.0
655,1.0
656,0.0
657,0.0
658,0.0
659,1.0
660,0.0
661,0.0
662,0.568975431563
663,0.20807822692
664,0.593958266255
665,0.797260867395
666,0.0
667,0.0
668,0.439422389077
669,0.0
670,0.6099103766
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,1.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.793560441733
682,1.0
683,0.0444918186218
684,0.0
685,0.0
686,1.0
687,0.408950270642
688,0.0
689,0.0
690,0.599928417488
691,0.0
692,0.0
693,0.49326700286
694,0.0
695,0.616574993352
696,0.0
697,0.862045655844
698,0.0
699,0.180993738743
700,0.0
701,0.0
702,1.0
703,1.0
704,0.0
705,0.269885046668
706,0.0
707,0.837486335596
708,0.0
709,0.0
710,0.0
711,0.0217533958369
712,0.405567303609
713,0.167907417786
714,0.0
715,0.279910896543
716,0.645843271604
717,0.709833385657
718,0.110115370307
719,1.0
720,0.38935756636
721,0.0
722,0.0
723,0.0
724,1.0
725,0.0
726,0.643314842861
727,0.0
728,0.0
729,0.235478981131
730,0.0
731,1.0
732,0.493499899724
733,0.0
734,0.0
735,0.0
736,1.0
737,0.0
738,0.103852046351
739,0.0
740,0.0
741,0.0916872387405
742,0.0
743,0.0
744,0.705661517671
745,1.0
746,0.0
747,0.0
748,0.253114948119
749,0.0
750,0.606258666059
751,1.0
752,1.0
753,1.0
754,0.745164781555
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.831993777026
761,0.0370825434078
762,0.0
763,0.355183154824
764,1.0
765,0.0
766,0.0
767,0.0
768,0.233349679203
769,0.381949761396
770,1.0
771,0.0
772,0.0
773,1.0
774,0.0
775,0.0
776,0.0
777,0.0
778,1.0
779,0.0
780,0.0
781,1.0
782,1.0
783,0.288161371956
784,0.929333430287
785,0.0
786,0.590969515587
787,0.0
788,0.0632257764923
789,0.769933183438
790,0.0
791,0.0
792,0.8464326105
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.574489192401
800,0.0
801,0.0
802,0.0
803,0.559253331434
804,0.0
805,0.0
806,0.518078131876
807,1.0
808,1.0
809,0.0
810,1.0
811,0.0
812,1.0
813,0.0
814,1.0
815,1.0
816,0.0
817,0.0
818,0.204275057
819,0.0
820,0.37377421534
821,0.0
822,0.0
823,0.175348044314
824,0.0
825,1.0
826,1.0
827,0.0
828,1.0
829,1.0
830,0.0
831,0.0
832,0.0
833,0.22514716
834,0.0116510013977
835,0.7909663122
836,0.0403810479686
837,0.0
838,0.194488838255
839,0.0
840,0.0
841,0.958884911087
842,0.0
843,0.0
844,1.0
845,0.0
846,0.170902713912
847,0.928989191232
848,0.0
849,0.0
850,1.0
851,0.0
852,0.859337094069
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.325495415013
860,0.0
861,0.0137138828162
862,1.0
863,0.406402406238
864,1.0
865,0.00330110203304
866,0.0
867,0.0
868,0.0
869,1.0
870,0.0705763553716
871,0.0
872,1.0
873,0.923293339494
874,0.0
875,1.0
876,1.0
877,0.927338575125
878,1.0
879,0.0
880,0.635759453191
881,0.551665119557
882,0.0
883,0.0
884,1.0
885,0.0
886,0.0
887,1.0
888,0.0
889,0.802430505013
890,0.752381017701
891,0.626827879193
892,0.363366034395
893,0.0
894,1.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,1.0
902,1.0
903,0.513483694625
904,0.681209394615
905,1.0
906,0.893959315415
907,0.717155665576
908,1.0
909,0.87650063691
910,0.0
911,0.0
912,0.0
913,0.733022300971
914,0.0
915,1.0
916,0.404207695088
917,0.715326159129
918,0.316166873492
919,1.0
920,0.729147899799
921,0.689076870025
922,0.0
923,0.0
924,1.0
925,0.70179390226
926,0.0
927,0.0
928,0.422874411295
929,0.0
930,0.0
931,0.136646217649
932,0.0
933,0.5705792945
934,1.0
935,0.121735025851
936,0.226214362243
937,0.0
938,0.0435034566549
939,0.196970803556
940,0.999668483896
941,1.0
942,0.0
943,0.0
944,1.0
945,0.0
946,0.0
947,1.0
948,1.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.80592238421
954,0.504069081693
955,0.0
956,0.0
957,0.0
958,0.0
959,1.0
960,0.303181658401
961,0.0
962,0.0
963,1.0
964,0.0
965,0.0
966,1.0
967,0.280710390711
968,0.125276025643
969,1.0
970,0.0
971,1.0
972,0.0
973,0.829204056584
974,0.284323903436
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.71311989338
981,0.982357532949
982,0.0
983,0.0494439450355
984,0.28840406644
985,0.0
986,0.0
987,0.0
988,0.874289415554
989,0.0
990,0.0
991,0.833961379814
992,0.0
993,1.0
994,0.0
995,1.0
996,0.0242808385506
997,0.515520483085
998,0.529953434884
999,1.0
1000,0.493821422362
1001,0.680072902659
1002,0.0
1003,0.0
1004,0.148243269203
1005,0.0
1006,0.0
1007,0.0
1008,0.111997307492
1009,0.460066853174
1010,0.0
1011,1.0
1012,0.0
1013,0.0
1014,0.896428044988
1015,0.858734302464
1016,0.0
1017,0.0
1018,0.0
1019,1.0
1020,0.0
1021,0.0646779165428
1022,0.0
1023,0.807374485998
1024,0.840060336723
1025,0.0
1026,0.677747273755
1027,0.673542507072
1028,0.0
1029,0.0
1030,0.0
1031,1.0
1032,0.0
1033,0.0
1034,0.0
1035,1.0
1036,0.0
1037,0.0
1038,0.0
1039,1.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.984000749195
1050,0.0
1051,0.0
1052,0.000402507674402
1053,0.562243722024
1054,0.0
1055,0.679735296583
1056,0.0
1057,0.0217264333799
1058,0.0
1059,0.0
1060,1.0
1061,0.0578024202593
1062,0.572615931184
1063,0.0
1064,1.0
1065,0.0
1066,0.615115354335
1067,0.0
1068,0.612728600246
1069,1.0
1070,1.0
1071,1.0
1072,1.0
1073,0.0
1074,0.264368223802
1075,1.0
1076,0.0
1077,0.0
1078,0.265687360241
1079,0.0
1080,0.0
1081,1.0
1082,0.0
1083,0.330190513401
1084,0.0
1085,0.119344269914
1086,0.944731083417
1087,0.832105009743
1088,0.0223895135296
1089,0.0
1090,1.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.990377334574
1098,1.0
1099,0.0
1100,0.0
1101,0.0
1102,0.320196256146
1103,1.0
1104,0.442546534764
1105,0.0
1106,0.0
1107,1.0
1108,0.0
1109,0.67784745103
1110,0.832182961929
1111,0.403336965115
1112,0.210783654206
1113,0.744746586426
1114,0.0
1115,0.395426037576
1116,0.0
1117,0.0
1118,0.237415525889
1119,0.0
1120,1.0
1121,0.889602712432
1122,0.0
1123,0.0
1124,1.0
1125,0.0
1126,1.0
1127,0.91533412204
1128,0.113735929409
1129,0.0
1130,0.0
1131,1.0
1132,0.0
1133,0.0
1134,0.0
1135,0.100812074628
1136,0.0
1137,0.515796228686
1138,0.169212363598
1139,1.0
1140,1.0
1141,0.235509961539
1142,0.0
1143,0.0
1144,0.0210137232399
1145,0.106798107344
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0722742084401
1154,0.0
1155,1.0
1156,1.0
1157,0.0
1158,0.0
1159,1.0
1160,0.0
1161,0.0768780987581
1162,0.252656921265
1163,0.0530751818019
1164,1.0
1165,0.67813962733
1166,0.625558386614
1167,0.796810168902
1168,0.0
1169,0.492339245288
1170,0.0
1171,1.0
1172,0.0
1173,0.0
1174,0.940973285629
1175,0.193672988446
1176,0.029486596805
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.621448755263
1188,0.0
1189,1.0
1190,0.124764870608
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0569443223037
1198,0.148685231104
1199,0.0
1200,0.403158534285
1201,0.621175203423
1202,0.0
1203,0.951680126199
1204,0.0
1205,1.0
1206,0.0
1207,0.0
1208,1.0
1209,0.0
1210,0.0
1211,0.0223208526783
1212,0.508917746644
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.151892958196
1218,0.322422595636
1219,0.0
1220,0.196682043083
1221,0.0
1222,0.0
1223,1.0
1224,0.916302381073
1225,0.515438004129
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.463064363674
1234,0.0534423484094
1235,0.534080882289
1236,0.0
1237,0.463408396169
1238,0.0
1239,0.0
1240,0.0904142189067
1241,0.82745511269
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.315188026257
1250,0.0
1251,1.0
1252,0.0
1253,0.0
1254,0.880945677357
1255,1.0
1256,0.113881727233
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.719701326564
1267,1.0
1268,0.0
1269,0.0
1270,0.965866977869
1271,0.0
1272,0.0
1273,0.585937024144
1274,0.690848290848
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.174870542908
1284,1.0
1285,0.0
1286,1.0
1287,0.0
1288,1.0
1289,0.0
1290,1.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,1.0
1298,0.995568943041
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.310577113924
1304,0.0
1305,0.0
1306,0.87774798875
1307,0.457395491832
1308,0.956111835989
1309,0.0
1310,0.0
1311,1.0
1312,0.274124581043
1313,1.0
1314,0.436499037092
1315,0.0
1316,0.0
1317,0.0848434121081
1318,0.0
1319,0.421687366881
1320,0.869497592963
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.927061980492
1328,0.0
1329,1.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.732152951174
1338,0.0
1339,0.0324154415353
1340,0.0
1341,1.0
1342,0.191156256785
1343,0.17887547729
1344,0.186227334943
1345,0.0
1346,0.0
1347,0.369506448553
1348,0.0
1349,0.888254838801
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,1.0
1358,1.0
1359,0.167773814069
1360,0.0
1361,0.258789053256
1362,0.0
1363,0.835293952098
1364,0.0
1365,0.0
1366,0.152012652446
1367,0.737084057765
1368,0.31646422471
1369,0.0
1370,0.0
1371,0.080287603275
1372,0.618619264087
1373,1.0
1374,0.0
1375,0.854368511384
1376,0.0
1377,0.0
1378,0.915276134397
1379,0.0
1380,1.0
1381,0.723400142806
1382,0.0
1383,0.10503977822
1384,0.301826932793
1385,0.0
1386,0.0
1387,1.0
1388,0.0
1389,0.0
1390,1.0
1391,0.0
1392,0.626580150182
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.812317651104
1400,0.0
1401,1.0
1402,0.699346830437
1403,0.311190090372
1404,0.0
1405,0.0
1406,0.0121254547567
1407,0.69650652841
1408,0.0
1409,1.0
1410,0.0
1411,0.0
1412,1.0
1413,0.0
1414,0.0
1415,0.0
1416,0.736811424268
1417,0.687546348919
1418,0.0
1419,0.0
1420,0.81996551767
1421,1.0
1422,0.50446929806
1423,1.0
1424,0.765215843123
1425,0.276026205316
1426,0.0
1427,0.616859350413
1428,1.0
1429,0.388255054214
1430,1.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,1.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.249346991391
1444,0.0
1445,1.0
1446,0.898777733676
1447,0.969767032585
1448,0.0
1449,0.0615502292622
1450,0.0
1451,0.267006132026
1452,0.149178278275
1453,0.0
1454,0.719313200276
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.37874523121
1460,0.0
1461,0.695949099771
1462,0.0
1463,0.266380469138
1464,0.451409992059
1465,0.492689790632
1466,1.0
1467,0.245634717738
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.311187631782
1476,1.0
1477,0.0
1478,0.0
1479,0.460835999356
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.14168822468
1485,0.0
1486,0.0
1487,1.0
1488,0.103974215621
1489,0.0
1490,0.374406392048
1491,1.0
1492,1.0
1493,0.0
1494,1.0
1495,0.182433434563
1496,0.819571980796
1497,0.0
1498,0.0117682144054
1499,0.209503353438
1500,0.0
1501,0.0
1502,0.127262415051
1503,0.0
1504,0.0
1505,0.0
1506,0.430789473979
1507,0.269591061327
1508,0.904697592288
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,1.0
1516,0.0
1517,0.0
1518,0.0233051954317
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.80118622851
1527,0.562965170872
1528,1.0
1529,0.0
1530,0.0
1531,0.0
1532,1.0
1533,0.0
1534,0.0773635991971
1535,0.849152504933
1536,1.0
1537,0.701371093529
1538,0.0
1539,0.0
1540,1.0
1541,0.418377062812
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.524910807383
1547,0.51711330406
1548,0.238820259995
1549,0.275151903925
1550,0.0
1551,0.0
1552,0.827703221785
1553,1.0
1554,0.441890196745
1555,0.0
1556,1.0
1557,0.282110183763
1558,1.0
1559,0.550944625984
1560,0.0
1561,1.0
1562,0.0
1563,0.800392038459
1564,0.0
1565,0.966827753877
1566,0.0
1567,0.011289270379
1568,0.503993770496
1569,0.0
1570,0.765429073516
1571,1.0
1572,1.0
1573,0.0
1574,0.580263027949
1575,0.0789863471351
1576,1.0
1577,0.0572575696928
1578,0.0
1579,1.0
1580,1.0
1581,0.0
1582,0.0
1583,0.0
1584,0.433307698524
1585,0.612240216526
1586,0.403628155563
1587,0.0
1588,0.342043955607
1589,0.0
1590,1.0
1591,0.394426747616
1592,0.0
1593,0.0
1594,0.3476090727
1595,1.0
1596,0.0
1597,0.0
1598,0.0
1599,1.0
1600,0.0
1601,1.0
1602,0.592684097001
1603,0.487831933056
1604,0.0
1605,1.0
1606,0.0
1607,0.0
1608,0.0
1609,1.0
1610,0.679498612178
1611,1.0
1612,0.0
1613,0.0
1614,1.0
1615,1.0
1616,1.0
1617,0.63799070272
1618,0.854831700041
1619,0.398759849482
1620,0.781442505916
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.244998878821
1626,0.0
1627,0.0
1628,0.505919959165
1629,1.0
1630,0.457500494649
1631,0.241339818576
1632,0.90535745137
1633,0.0
1634,0.0
1635,0.0
1636,0.825001807795
1637,0.0
1638,0.0
1639,0.845478204173
1640,1.0
1641,0.0
1642,0.42265239268
1643,1.0
1644,1.0
1645,0.694257122763
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,1.0
1652,1.0
1653,0.0
1654,0.0
1655,0.0061776772618
1656,0.491122247037
1657,0.0
1658,0.694564564236
1659,0.598395439564
1660,0.0634679632889
1661,0.0
1662,0.0
1663,0.694053577668
1664,0.0
1665,0.46478643121
1666,0.460546237507
1667,0.863711591564
1668,0.0
1669,0.514835993515
1670,0.0
1671,0.0
1672,0.0
1673,0.0
1674,0.0729649893334
1675,0.0440112241534
1676,0.0
1677,1.0
1678,1.0
1679,0.0
1680,1.0
1681,1.0
1682,0.0
1683,1.0
1684,0.999541217429
1685,0.0
1686,0.0
1687,0.341683937146
1688,0.613945453831
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.687627370483
1694,0.0856801049269
1695,0.398880159297
1696,0.939927010308
1697,0.0
1698,0.0
1699,0.141786960632
1700,0.845934436203
1701,0.0
1702,0.0
1703,0.761739789176
1704,0.0
1705,0.647048366063
1706,0.0
1707,0.48818804411
1708,1.0
1709,0.0259371842292
1710,0.0
1711,0.0
1712,0.0
1713,1.0
1714,0.0
1715,1.0
1716,1.0
1717,0.0
1718,0.0
1719,0.0
1720,0.964420046325
1721,0.648327638369
1722,0.0
1723,0.653327807629
1724,0.670236148709
1725,0.773224606454
1726,0.0
1727,1.0
1728,0.425364136865
1729,0.862851193706
1730,0.0
1731,1.0
1732,0.0
1733,0.0
1734,0.525516824222
1735,0.0
1736,0.252567268464
1737,0.0
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,0.293321637457
1743,0.0
1744,0.0295234032677
1745,0.0
1746,1.0
1747,0.0
1748,0.406323981074
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,1.0
1754,1.0
1755,0.0
1756,0.0
1757,0.776215754972
1758,0.0
1759,0.99691194781
1760,0.283333162187
1761,0.0
1762,0.0
1763,1.0
1764,0.0
1765,0.0
1766,0.0
1767,1.0
1768,0.0
1769,0.0
1770,0.0
1771,0.157222685404
1772,1.0
1773,0.0
1774,0.946196486213
1775,0.0
1776,0.0
1777,0.0
1778,0.473221616664
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.934599554853
1786,0.37704963703
1787,0.0
1788,0.0
1789,0.538941380701
1790,1.0
1791,0.0
1792,0.432110195631
1793,0.0518815255808
1794,1.0
1795,0.0
1796,0.314776002403
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.74856884773
1805,0.0
1806,0.952713342722
1807,0.512926122599
1808,0.0
1809,0.905287946107
1810,0.0
1811,0.925772106955
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.219612628485
1817,0.0
1818,0.0
1819,0.0
1820,0.233940254791
1821,1.0
1822,1.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.39815824424
1829,0.0
1830,0.871803278713
1831,0.0
1832,0.0
1833,0.0931936720927
1834,0.973076366704
1835,0.0
1836,0.0
1837,0.0
1838,0.0781361246158
1839,0.820387885561
1840,1.0
1841,0.0
1842,0.0
1843,0.78392586323
1844,1.0
1845,0.0
1846,1.0
1847,0.489507208024
1848,0.761196988944
1849,0.0
1850,0.0
1851,0.0
1852,0.109622523103
1853,0.0
1854,0.35305811159
1855,0.0
1856,0.183705754063
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,0.459660008065
1862,0.0
1863,0.666236269587
1864,0.0
1865,0.0
1866,0.765847891648
1867,0.328397248457
1868,0.768141327447
